0000002,2021-08-31,0100373485,0100100590,Mua sợi cotton nguyên liệu,30824000000,3082400000,mua_vao,0,48
0000002,2021-08-31,0101454070,0100100590,Dịch vụ logistics xuất khẩu,20833000000,2083300000,mua_vao,0,49
0000003,2021-02-10,0100100590,0101329672,Bán vải dệt thoi thành phẩm,52019000000,5201900000,ban_ra,0,52
0000005,2021-04-10,0100100590,0103711478,Bán vải dệt kim thành phẩm,17826000000,1782600000,ban_ra,0,54
0000006,2021-05-10,0100100590,0100373485,Bán vải dệt thoi thành phẩm,62033000000,6203300000,ban_ra,0,55
0000007,2021-06-10,0100100590,0101377820,Bán hàng dệt may đặt hàng theo hợp đồng,14992000000,1499200000,ban_ra,0,56
0000008,2021-07-10,0100100590,0102331787,Bán vải dệt kim thành phẩm,38014000000,3801400000,ban_ra,0,57
0000009,2021-08-10,0100100590,0101452549,Bán vải dệt thoi thành phẩm,26699000000,2669900000,ban_ra,0,58
0000011,2021-10-10,0100100590,0101225306,Bán sản phẩm dệt may nội địa,29841000000,2984100000,ban_ra,0,60
0000012,2021-11-10,0100100590,0102712091,Bán vải dệt thoi thành phẩm,41386000000,4138600000,ban_ra,0,61
0000013,2021-12-10,0100100590,0100113494,Bán vải thun cotton thành phẩm,33183000000,3318300000,ban_ra,0,62
0000014,2021-01-15,0100100590,0101056111,Bán hàng dệt may đặt hàng theo hợp đồng,71523000000,7152300000,ban_ra,0,63
0000015,2021-02-15,0100100590,0102159423,Bán vải dệt thoi thành phẩm,18436000000,1843600000,ban_ra,0,64
0000016,2021-03-15,0100100590,0103240765,Bán quần áo may sẵn xuất khẩu,47201000000,0,ban_ra,0,65
0000017,2021-04-15,0100100590,0101437981,Bán vải dệt thoi thành phẩm,23584000000,2358400000,ban_ra,0,66
0000019,2021-06-15,0100100590,0101454070,"Bán vải lót, vải lưới công nghiệp",19274000000,1927400000,ban_ra,0,68
0000020,2021-07-15,0100100590,0101380936,Bán hàng dệt may đặt hàng theo hợp đồng,43756000000,4375600000,ban_ra,0,69
0000021,2021-08-15,0100100590,0100680623,Bán vải dệt kim thành phẩm,15861000000,1586100000,ban_ra,0,70
0000023,2021-10-15,0100100590,0102625829,Bán sản phẩm dệt may nội địa,35529000000,3552900000,ban_ra,0,72
0000024,2021-11-15,0100100590,0101770848,Bán vải dệt thoi thành phẩm,53816000000,5381600000,ban_ra,0,73
0000025,2021-12-15,0100100590,0100101308,Bán sản phẩm may gia công theo đơn hàng,28374000000,2837400000,ban_ra,0,74
0000026,2021-01-20,0100100590,0101639000,Bán vải dệt kim thành phẩm,47693000000,4769300000,ban_ra,0,75
0000027,2021-02-20,0100100590,0102191498,Bán vải khổ rộng công nghiệp,30261000000,3026100000,ban_ra,0,76
0000028,2021-03-20,0100100590,0100101403,Bán vải dệt thoi thành phẩm,59318000000,5931800000,ban_ra,0,77
0000029,2021-04-20,0100100590,0102264812,Bán sợi thành phẩm,24115000000,2411500000,ban_ra,0,78
0000030,2021-05-20,0100100590,0102311149,Bán vải dệt kim thành phẩm,36847000000,3684700000,ban_ra,0,79
0000032,2021-07-20,0100100590,0100902202,Bán phụ liệu may dư thừa,11048000000,1104800000,ban_ra,0,81
0000033,2021-08-20,0100100590,0104141407,Bán vải dệt thoi thành phẩm,48532000000,4853200000,ban_ra,0,82
0000034,2021-09-20,0100100590,0101598393,Bán vải thun cotton thành phẩm,40718000000,4071800000,ban_ra,0,83
0000035,2021-10-20,0100100590,0100105503,Bán quần áo may sẵn xuất khẩu,32965000000,0,ban_ra,0,84
0000036,2021-11-20,0100100590,0103769372,Bán vải dệt thoi thành phẩm,27384000000,2738400000,ban_ra,0,85
0000037,2021-12-20,0100100590,0101601092,Bán sản phẩm dệt may nội địa,45291000000,4529100000,ban_ra,0,86
0000038,2021-01-25,0100100590,0101435247,Bán vải dệt kim thành phẩm,33906000000,3390600000,ban_ra,0,87
0000041,2021-04-25,0100100590,0100101072,Bán vải khổ rộng công nghiệp,18965000000,1896500000,ban_ra,0,90
0000042,2021-06-25,0100100590,0101056111,Bán sợi thành phẩm,36414000000,3641400000,ban_ra,0,91
0000044,2021-09-25,0100100590,0102712091,Bán vải dệt thoi thành phẩm,53119000000,5311900000,ban_ra,0,93
0000045,2021-10-25,0100100590,0101225306,Bán vải dệt kim thành phẩm,22061000000,2206100000,ban_ra,0,94
0000046,2021-11-25,0100100590,0100373485,Bán vải thun cotton thành phẩm,34773000000,3477300000,ban_ra,0,95
0000047,2021-02-28,0100100590,0102331787,Bán vải dệt thoi thành phẩm,17463000000,1746300000,ban_ra,0,96
0000048,2021-04-28,0100100590,0101380936,Bán sản phẩm dệt may nội địa,41829000000,4182900000,ban_ra,0,97
0000049,2021-10-28,0100100590,0101437981,Bán vải dệt kim thành phẩm,26581000000,2658100000,ban_ra,0,98
0000050,2021-12-31,0100100590,0102264812,Bán sản phẩm dệt may nội địa,64797876041,6479787604,ban_ra,0,99
0000001,2021-01-05,0101377820,0100101072,Mua thiết bị bảo hộ lao động mỏ,65516000000,6551600000,mua_vao,0,101
0000003,2021-02-05,0103711478,0100101072,Mua nhiên liệu dầu diesel phục vụ khai thác,98544000000,9854400000,mua_vao,0,102
0000001,2021-02-05,0101639000,0100101072,Mua vật tư tiêu hao khai thác,23148000000,2314800000,mua_vao,0,103
0000001,2021-03-05,0100902202,0100101072,Mua thuốc nổ công nghiệp,112386000000,11238600000,mua_vao,0,104
0000002,2021-04-05,0101225306,0100101072,"Mua phụ tùng máy khoan, máy xúc",57842000000,5784200000,mua_vao,0,105
0000003,2021-04-05,0102331787,0100101072,Mua hóa chất xử lý quặng,44318000000,4431800000,mua_vao,0,106
0000002,2021-05-05,0101380936,0100101072,Dịch vụ khoan thăm dò địa chất,80924000000,8092400000,mua_vao,0,107
0000002,2021-06-05,0100680623,0100101072,Mua nhiên liệu dầu diesel phục vụ khai thác,52437000000,5243700000,mua_vao,0,109
0000002,2021-07-05,0103769372,0100101072,Mua thuốc nổ công nghiệp,130847000000,13084700000,mua_vao,0,111
0000002,2021-07-05,0102625829,0100101072,Mua hóa chất tuyển khoáng,61234000000,6123400000,mua_vao,0,112
0000003,2021-08-05,0101056111,0100101072,Dịch vụ sửa chữa thiết bị khai thác,35671000000,3567100000,mua_vao,0,113
0000003,2021-08-05,0100373485,0100101072,Mua vật liệu nổ và phụ kiện nổ mìn,93814000000,9381400000,mua_vao,0,114
0000001,2021-09-05,0102159423,0100101072,"Mua xi măng chống lò, gia cố hầm lò",28456000000,2845600000,mua_vao,0,115
0000002,2021-10-05,0101437981,0100101072,Mua nhiên liệu dầu diesel phục vụ khai thác,81345000000,8134500000,mua_vao,0,118
0000003,2021-11-05,0103240765,0100101072,Mua thuốc nổ công nghiệp,104567000000,10456700000,mua_vao,0,119
0000002,2021-12-05,0102712091,0100101072,Dịch vụ khoan thăm dò địa chất,59234000000,5923400000,mua_vao,0,120
0000003,2021-01-10,0101454070,0100101072,Mua vật tư tiêu hao khai thác,31876000000,3187600000,mua_vao,0,121
0000003,2021-01-10,0100105503,0100101072,Mua hóa chất xử lý quặng,76543000000,7654300000,mua_vao,0,122
0000002,2021-02-10,0101329672,0100101072,"Mua phụ tùng máy khoan, máy xúc",48912000000,4891200000,mua_vao,0,123
0000001,2021-03-10,0102191498,0100101072,Mua hóa chất tuyển khoáng,53678000000,5367800000,mua_vao,0,125
0000002,2021-03-10,0101601092,0100101072,Dịch vụ tư vấn kỹ thuật mỏ,28934000000,2893400000,mua_vao,0,126
0000002,2021-04-10,0104141407,0100101072,Mua nước công nghiệp,14567000000,728350000,mua_vao,0,128
0000001,2021-05-10,0101452549,0100101072,Mua thép kết cấu công trình mỏ,62341000000,6234100000,mua_vao,0,129
0000003,2021-05-10,0101770848,0100101072,Mua nhiên liệu dầu diesel phục vụ khai thác,74329000000,7432900000,mua_vao,0,130
0000002,2021-06-10,0100113494,0100101072,Mua thuốc nổ công nghiệp,118923000000,11892300000,mua_vao,0,131
0000002,2021-07-10,0102264812,0100101072,Dịch vụ vận chuyển quặng nội mỏ,45612000000,4561200000,mua_vao,0,132
0000003,2021-09-10,0102311149,0100101072,Mua điện năng phục vụ sản xuất,103456000000,0,mua_vao,0,134
0000001,2021-10-10,0100100590,0100101072,Dịch vụ sửa chữa thiết bị khai thác,28734000000,2873400000,mua_vao,0,135
0000001,2021-11-10,0101598393,0100101072,"Mua xi măng chống lò, gia cố hầm lò",37456000000,3745600000,mua_vao,0,136
0000003,2021-12-10,0103769372,0100101072,Mua vật liệu nổ và phụ kiện nổ mìn,82341000000,8234100000,mua_vao,0,137
0000004,2021-01-15,0101435247,0100101072,Mua hóa chất tuyển khoáng,58923000000,5892300000,mua_vao,0,138
0000004,2021-03-15,0101056111,0100101072,Dịch vụ logistics vận chuyển hóa chất,33218000000,3321800000,mua_vao,0,141
0000004,2021-03-15,0100373485,0100101072,Mua vật tư tiêu hao khai thác,47823000000,4782300000,mua_vao,0,142
0000003,2021-04-15,0101225306,0100101072,Mua nhiên liệu dầu diesel phục vụ khai thác,88912000000,8891200000,mua_vao,0,143
0000003,2021-04-15,0102712091,0100101072,Dịch vụ khoan thăm dò địa chất,64523000000,6452300000,mua_vao,0,144
0000003,2021-05-15,0104141407,0100101072,Mua thuốc nổ công nghiệp,107345000000,10734500000,mua_vao,0,146
0000003,2021-06-15,0100680623,0100101072,Mua hóa chất xử lý quặng,39812000000,3981200000,mua_vao,0,147
0000002,2021-07-15,0102191498,0100101072,Dịch vụ xử lý nước thải mỏ,21456000000,2145600000,mua_vao,0,148
0000003,2021-08-15,0101329672,0100101072,Mua vật liệu nổ và phụ kiện nổ mìn,76234000000,7623400000,mua_vao,0,149
0000003,2021-09-15,0101380936,0100101072,"Mua xi măng chống lò, gia cố hầm lò",31567000000,3156700000,mua_vao,0,150
0000002,2021-10-15,0102159423,0100101072,"Mua phụ tùng máy khoan, máy xúc",59234000000,5923400000,mua_vao,0,151
0000002,2021-11-15,0100902202,0100101072,Dịch vụ tư vấn kỹ thuật mỏ,24789000000,2478900000,mua_vao,0,152
0000003,2021-12-15,0101601092,0100101072,Mua điện năng phục vụ sản xuất,97123000000,0,mua_vao,0,153
0000004,2021-01-20,0103240765,0100101072,Mua thuốc nổ công nghiệp,85432000000,8543200000,mua_vao,0,154
0000002,2021-03-20,0101377820,0100101072,Dịch vụ vận chuyển quặng nội mỏ,35678000000,3567800000,mua_vao,0,156
0000003,2021-04-20,0102625829,0100101072,Mua vật liệu nổ và phụ kiện nổ mìn,91567000000,9156700000,mua_vao,0,157
0000002,2021-05-20,0101452549,0100101072,Mua nhiên liệu dầu diesel phục vụ khai thác,68923000000,6892300000,mua_vao,0,158
0000003,2021-07-20,0101437981,0100101072,Mua thép kết cấu công trình mỏ,53456000000,5345600000,mua_vao,0,160
0000003,2021-08-20,0102264812,0100101072,Mua thuốc nổ công nghiệp,121234000000,12123400000,mua_vao,0,161
0000004,2021-11-20,0103711478,0100101072,Mua vật liệu nổ và phụ kiện nổ mìn,87123000000,8712300000,mua_vao,0,164
0000004,2021-12-20,0101770848,0100101072,Mua nước công nghiệp,16789000000,839450000,mua_vao,0,165
0000004,2021-01-25,0100105503,0100101072,Mua nhiên liệu dầu diesel phục vụ khai thác,77345000000,7734500000,mua_vao,0,166
0000004,2021-02-25,0102331787,0100101072,Dịch vụ khoan thăm dò địa chất,56234000000,5623400000,mua_vao,0,167
0000005,2021-03-25,0101056111,0100101072,Mua thuốc nổ công nghiệp,114678000000,11467800000,mua_vao,0,168
0000004,2021-04-25,0102311149,0100101072,Mua hóa chất tuyển khoáng,51234000000,5123400000,mua_vao,0,169
0000002,2021-06-25,0101598393,0100101072,Mua vật tư tiêu hao khai thác,39234000000,3923400000,mua_vao,0,171
0000002,2021-08-25,0100100590,0100101072,"Mua xi măng chống lò, gia cố hầm lò",28912000000,2891200000,mua_vao,0,173
0000004,2021-09-25,0101454070,0100101072,Dịch vụ logistics vận chuyển hóa chất,41678000000,4167800000,mua_vao,0,174
0000003,2021-01-28,0100902202,0100101072,Mua hóa chất xử lý quặng,61234000000,6123400000,mua_vao,0,177
0000004,2021-02-28,0104141407,0100101072,Dịch vụ tư vấn kỹ thuật mỏ,22567000000,2256700000,mua_vao,0,178
0000004,2021-03-28,0101329672,0100101072,Mua vật liệu nổ và phụ kiện nổ mìn,79345000000,7934500000,mua_vao,0,179
0000003,2021-04-28,0102159423,0100101072,Mua nhiên liệu dầu diesel phục vụ khai thác,66789000000,6678900000,mua_vao,0,180
0000004,2021-07-28,0103769372,0100101072,Dịch vụ xử lý nước thải mỏ,19678000000,1967800000,mua_vao,0,181
0000004,2021-08-28,0101380936,0100101072,Mua thuốc nổ công nghiệp,108934000000,10893400000,mua_vao,0,182
0000004,2021-01-31,0102712091,0100101072,Dịch vụ khoan thăm dò địa chất,58912000000,5891200000,mua_vao,0,184
0000003,2021-03-31,0101452549,0100101072,Mua thép kết cấu công trình mỏ,47234000000,4723400000,mua_vao,0,185
0000004,2021-05-31,0100680623,0100101072,Mua nhiên liệu dầu diesel phục vụ khai thác,72345000000,7234500000,mua_vao,0,186
0000005,2021-07-31,0101435247,0100101072,Mua thuốc nổ công nghiệp,97234000000,9723400000,mua_vao,0,187
0000003,2021-08-31,0102191498,0100101072,Dịch vụ sửa chữa thiết bị khai thác,31567000000,3156700000,mua_vao,0,188
0000003,2021-10-31,0100113494,0100101072,Mua dây cáp điện và thiết bị điện mỏ,57345000000,5734500000,mua_vao,0,190
0000004,2021-10-31,0102625829,0100101072,Mua hóa chất xử lý quặng,68234000000,6823400000,mua_vao,0,191
0000004,2021-10-31,0101601092,0100101072,Dịch vụ tư vấn kỹ thuật mỏ,26789000000,2678900000,mua_vao,0,193
0000005,2021-10-31,0103711478,0100101072,Mua vật tư tiêu hao khai thác,43456000000,4345600000,mua_vao,0,194
0000003,2021-10-31,0101377820,0100101072,Mua thuốc nổ công nghiệp,101234000000,10123400000,mua_vao,0,195
0000005,2021-10-31,0100373485,0100101072,"Mua phụ tùng máy khoan, máy xúc",58923000000,5892300000,mua_vao,0,196
0000004,2021-12-01,0102264812,0100101072,Mua hóa chất tuyển khoáng,49234000000,4923400000,mua_vao,0,197
0000004,2021-12-01,0101437981,0100101072,Dịch vụ vận chuyển quặng nội mỏ,36789000000,3678900000,mua_vao,0,198
0000005,2021-12-01,0102331787,0100101072,"Mua xi măng chống lò, gia cố hầm lò",33456000000,3345600000,mua_vao,0,199
0000005,2021-12-01,0102311149,0100101072,Mua thuốc nổ công nghiệp,113456000000,11345600000,mua_vao,0,201
0000005,2021-12-01,0100105503,0100101072,Dịch vụ kiểm định an toàn thiết bị mỏ,21234000000,2123400000,mua_vao,0,202
0000006,2021-12-01,0101056111,0100101072,Mua vật liệu nổ và phụ kiện nổ mìn,88456000000,8845600000,mua_vao,0,203
0000005,2021-12-31,0103240765,0100101072,Mua hóa chất xử lý quặng,52345000000,5234500000,mua_vao,0,205
0000004,2021-12-31,0101225306,0100101072,Dịch vụ xử lý nước thải mỏ,23567000000,2356700000,mua_vao,0,206
0000005,2021-12-31,0101329672,0100101072,Mua thuốc nổ công nghiệp,89345000000,8934500000,mua_vao,0,209
0000003,2021-12-31,0101598393,0100101072,Dịch vụ sửa chữa thiết bị khai thác,28456000000,2845600000,mua_vao,0,211
0000005,2021-12-31,0101454070,0100101072,"Mua phụ tùng máy khoan, máy xúc",63234000000,6323400000,mua_vao,0,212
0000005,2021-12-31,0100680623,0100101072,Mua hóa chất tuyển khoáng,55678000000,5567800000,mua_vao,0,213
0000005,2021-12-31,0102712091,0100101072,Dịch vụ khoan thăm dò địa chất,47234000000,4723400000,mua_vao,0,214
0000005,2021-12-31,0104141407,0100101072,Mua vật liệu nổ và phụ kiện nổ mìn,76234000000,7623400000,mua_vao,0,215
0000005,2021-12-31,0101770848,0100101072,Mua thuốc nổ công nghiệp,99234000000,9923400000,mua_vao,0,216
0000006,2021-12-31,0101435247,0100101072,Mua nhiên liệu dầu diesel phục vụ khai thác,71456000000,7145600000,mua_vao,0,217
0000004,2021-12-31,0100902202,0100101072,Dịch vụ tư vấn kỹ thuật mỏ,24567000000,2456700000,mua_vao,0,218
0000005,2021-12-31,0103769372,0100101072,Mua hóa chất tuyển khoáng,50465577635,5046557764,mua_vao,0,219
0000001,2021-01-05,0100101072,0100100590,Bán thuốc nổ ANFO công nghiệp,78234000000,7823400000,ban_ra,0,220
0000002,2021-02-05,0100101072,0101377820,Bán thuốc nổ nhũ tương,95678000000,9567800000,ban_ra,0,221
0000003,2021-03-05,0100101072,0103711478,Bán hóa chất khai khoáng tổng hợp,112345000000,11234500000,ban_ra,0,222
0000007,2021-07-05,0100101072,0100680623,Bán hóa chất xử lý quặng,98345000000,9834500000,ban_ra,0,226
0000008,2021-08-05,0100101072,0101329672,Bán thuốc nổ ANFO công nghiệp,115678000000,11567800000,ban_ra,0,227
0000009,2021-09-05,0100101072,0102159423,Xuất khẩu thuốc nổ và vật liệu nổ,187234000000,0,ban_ra,0,228
0000011,2021-11-05,0100101072,0103240765,Bán thuốc nổ nhũ tương,89234000000,8923400000,ban_ra,0,230
0000012,2021-12-05,0100101072,0101452549,Bán hóa chất công nghiệp tổng hợp,72345000000,7234500000,ban_ra,0,231
0000013,2021-01-10,0100101072,0102331787,Bán thuốc nổ ANFO công nghiệp,104567000000,10456700000,ban_ra,0,232
0000014,2021-02-10,0100101072,0101601092,Bán dịch vụ khoan nổ mìn công nghiệp,123456000000,12345600000,ban_ra,0,233
0000015,2021-03-10,0100101072,0100373485,Bán quặng khoáng sản thô,91234000000,9123400000,ban_ra,0,234
0000016,2021-04-10,0100101072,0102625829,Bán thuốc nổ nhũ tương,113678000000,11367800000,ban_ra,0,235
0000017,2021-05-10,0100101072,0101225306,Bán hóa chất khai khoáng tổng hợp,78234000000,7823400000,ban_ra,0,236
0000020,2021-08-10,0100101072,0102712091,"Bán phụ kiện nổ mìn (kíp, dây nổ)",74567000000,7456700000,ban_ra,0,239
0000021,2021-09-10,0100101072,0102311149,Bán thuốc nổ ANFO công nghiệp,132456000000,13245600000,ban_ra,0,240
0000022,2021-10-10,0100101072,0103769372,Bán thiết bị an toàn nổ mìn,45678000000,4567800000,ban_ra,0,241
0000023,2021-11-10,0100101072,0101056111,Bán thuốc nổ nhũ tương,108234000000,10823400000,ban_ra,0,242
0000024,2021-12-10,0100101072,0101437981,Bán hóa chất xử lý quặng,87345000000,8734500000,ban_ra,0,243
0000025,2021-01-15,0100101072,0101770848,Bán dịch vụ khoan nổ mìn công nghiệp,145678000000,14567800000,ban_ra,0,244
0000026,2021-02-15,0100101072,0104141407,Bán thuốc nổ ANFO công nghiệp,93456000000,9345600000,ban_ra,0,245
0000027,2021-03-15,0100101072,0100113494,Bán quặng khoáng sản thô,76234000000,7623400000,ban_ra,0,246
0000028,2021-04-15,0100101072,0101380936,Bán hóa chất công nghiệp tổng hợp,68345000000,6834500000,ban_ra,0,247
0000030,2021-06-15,0100101072,0102264812,"Bán phụ kiện nổ mìn (kíp, dây nổ)",58234000000,5823400000,ban_ra,0,249
0000032,2021-08-15,0100101072,0100902202,Bán thuốc nổ ANFO công nghiệp,88912000000,8891200000,ban_ra,0,251
0000034,2021-10-15,0100101072,0101435247,Xuất khẩu thuốc nổ và vật liệu nổ,224567000000,0,ban_ra,0,253
0000035,2021-11-15,0100101072,0102191498,Bán thuốc nổ nhũ tương,97345000000,9734500000,ban_ra,0,254
0000037,2021-01-20,0100101072,0101598393,Bán thuốc nổ ANFO công nghiệp,121234000000,12123400000,ban_ra,0,256
0000038,2021-02-20,0100101072,0100101308,"Bán phụ kiện nổ mìn (kíp, dây nổ)",72345000000,7234500000,ban_ra,0,257
0000040,2021-04-20,0100101072,0103711478,Bán hóa chất xử lý quặng,93456000000,9345600000,ban_ra,0,259
0000041,2021-05-20,0100101072,0101454070,Bán thuốc nổ ANFO công nghiệp,109234000000,10923400000,ban_ra,0,260
0000042,2021-06-20,0100101072,0101056111,Bán dịch vụ khoan nổ mìn công nghiệp,128345000000,12834500000,ban_ra,0,261
0000043,2021-07-20,0100101072,0100101403,Bán thuốc nổ nhũ tương,87234000000,8723400000,ban_ra,0,262
0000044,2021-08-20,0100101072,0102712091,Bán hóa chất khai khoáng tổng hợp,96789000000,9678900000,ban_ra,0,263
0000045,2021-09-20,0100101072,0101225306,Bán thiết bị an toàn nổ mìn,53456000000,5345600000,ban_ra,0,264
0000046,2021-10-20,0100101072,0100680623,Bán thuốc nổ ANFO công nghiệp,115234000000,11523400000,ban_ra,0,265
0000047,2021-11-20,0100101072,0102331787,Bán quặng khoáng sản thô,78234000000,7823400000,ban_ra,0,266
0000049,2021-01-25,0100101072,0103240765,Bán thuốc nổ nhũ tương,93456000000,9345600000,ban_ra,0,268
0000050,2021-02-25,0100101072,0100373485,Bán dịch vụ khoan nổ mìn công nghiệp,141234000000,14123400000,ban_ra,0,269
0000051,2021-03-25,0100101072,0101380936,Bán thuốc nổ ANFO công nghiệp,87345000000,8734500000,ban_ra,0,270
0000053,2021-05-25,0100101072,0104141407,Xuất khẩu thuốc nổ và vật liệu nổ,198234000000,0,ban_ra,0,272
0000054,2021-06-25,0100101072,0102625829,Bán hóa chất công nghiệp tổng hợp,74567000000,7456700000,ban_ra,0,273
0000055,2021-07-25,0100101072,0101437981,Bán thuốc nổ nhũ tương,108234000000,10823400000,ban_ra,0,274
0000057,2021-09-25,0100101072,0102264812,Bán thuốc nổ ANFO công nghiệp,124567000000,12456700000,ban_ra,0,276
0000058,2021-10-25,0100101072,0101639000,Bán hóa chất khai khoáng tổng hợp,89234000000,8923400000,ban_ra,0,277
0000060,2021-01-28,0100101072,0100902202,Bán quặng khoáng sản thô,83456000000,8345600000,ban_ra,0,279
0000061,2021-02-28,0100101072,0101452549,Bán dịch vụ khoan nổ mìn công nghiệp,139234000000,13923400000,ban_ra,0,280
0000062,2021-03-28,0100101072,0102311149,Bán thuốc nổ ANFO công nghiệp,106789000000,10678900000,ban_ra,0,281
0000063,2021-04-28,0100101072,0101329672,Bán hóa chất xử lý quặng,78234000000,7823400000,ban_ra,0,282
0000064,2021-07-28,0100101072,0101598393,"Bán phụ kiện nổ mìn (kíp, dây nổ)",59234000000,5923400000,ban_ra,0,283
0000065,2021-08-28,0100101072,0100105503,Bán thuốc nổ nhũ tương,113456000000,11345600000,ban_ra,0,284
0000066,2021-01-31,0100101072,0101770848,Bán thiết bị an toàn nổ mìn,48234000000,4823400000,ban_ra,0,285
0000067,2021-03-31,0100101072,0103769372,Bán thuốc nổ ANFO công nghiệp,118234000000,11823400000,ban_ra,0,286
0000069,2021-07-31,0100101072,0102191498,Bán thuốc nổ nhũ tương,94567000000,9456700000,ban_ra,0,288
0000070,2021-08-31,0100101072,0101601092,Bán dịch vụ khoan nổ mìn công nghiệp,127345000000,12734500000,ban_ra,0,289
0000072,2021-10-01,0100101072,0102712091,Xuất khẩu thuốc nổ và vật liệu nổ,213456000000,0,ban_ra,0,291
0000073,2021-10-31,0100101072,0100373485,Bán hóa chất khai khoáng tổng hợp,78234000000,7823400000,ban_ra,0,292
0000074,2021-10-31,0100101072,0101056111,Bán thuốc nổ nhũ tương,105678000000,10567800000,ban_ra,0,293
0000075,2021-10-31,0100101072,0103711478,"Bán phụ kiện nổ mìn (kíp, dây nổ)",67345000000,6734500000,ban_ra,0,294
0000076,2021-10-31,0100101072,0102625829,Bán thuốc nổ ANFO công nghiệp,112456000000,11245600000,ban_ra,0,295
0000077,2021-12-01,0100101072,0101435247,Bán dịch vụ khoan nổ mìn công nghiệp,136234000000,13623400000,ban_ra,0,296
0000079,2021-12-31,0100101072,0102159423,Bán thuốc nổ nhũ tương,88345000000,8834500000,ban_ra,0,298
0000080,2021-12-31,0100101072,0104141407,Bán thuốc nổ ANFO công nghiệp,76736961,7673696,ban_ra,0,299
0000001,2021-05-02,0102331787,0100101308,Mua chỉ may và phụ liệu,28934000000,2893400000,mua_vao,0,301
